datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,city
2023-03-11,1678473000,31.3,18.5,26.0,30.5,18.5,25.7,14.1,50.0,0.0,0.0,0.0,,0.0,0.0,30.2,15.1,111.0,1016.0,2.5,6.1,275.6,23.9,10.0,10.0,06:27:38,1678496258,18:25:08,1678539308,0.63,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-12,1678559400,33.0,21.0,26.8,31.2,21.0,26.2,13.0,47.4,0.0,0.0,0.0,,0.0,0.0,31.3,16.8,108.1,1015.7,10.7,5.8,282.2,24.5,10.0,10.0,06:26:53,1678582613,18:25:21,1678625721,0.67,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', '43128099999', 'VOHS']",obs,Hyderabad
2023-03-13,1678645800,33.8,19.0,26.4,31.4,19.0,25.6,9.6,40.5,0.0,0.0,0.0,,0.0,0.0,29.5,16.1,116.1,1014.8,28.4,6.1,282.3,24.5,10.0,10.0,06:26:07,1678668967,18:25:35,1678712135,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-14,1678732200,33.8,20.0,26.8,31.5,20.0,25.9,6.6,31.2,0.0,0.0,0.0,,0.0,0.0,27.7,18.4,102.9,1012.6,19.2,6.6,268.2,23.2,9.0,10.0,06:25:21,1678755321,18:25:48,1678798548,0.74,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-15,1678818600,33.0,19.0,26.1,31.5,19.0,25.6,11.3,40.9,0.0,0.0,0.0,,0.0,0.0,27.4,14.8,106.7,1011.8,24.1,6.3,262.5,22.6,10.0,10.0,06:24:35,1678841675,18:26:01,1678884961,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-16,1678905000,29.0,19.5,23.2,29.4,19.5,23.3,18.0,74.8,13.0,100.0,12.5,['rain'],0.0,0.0,28.4,17.6,93.0,1013.3,74.1,4.1,236.5,20.6,8.0,30.0,06:23:48,1678928028,18:26:14,1678971374,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-17,1678991400,25.4,19.0,22.2,25.4,19.0,22.2,19.0,83.1,19.2,100.0,16.67,['rain'],0.0,0.0,37.1,18.5,98.9,1014.3,89.7,4.3,174.0,15.0,7.0,30.0,06:23:01,1679014381,18:26:27,1679057787,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-18,1679077800,29.4,19.7,23.1,30.8,19.7,23.4,18.9,79.0,12.0,100.0,4.17,['rain'],0.0,0.0,33.1,12.1,125.0,1012.2,76.7,4.5,212.3,18.4,8.0,30.0,06:22:14,1679100734,18:26:39,1679144199,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', '43128099999', 'VOHS']",obs,Hyderabad
2023-03-19,1679164200,28.1,19.0,23.3,29.0,19.0,23.5,17.3,70.5,7.0,100.0,4.17,['rain'],0.0,0.0,31.3,14.8,92.7,1010.8,66.3,4.8,253.9,22.1,9.0,30.0,06:21:27,1679187087,18:26:51,1679230611,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-20,1679250600,31.2,20.5,25.3,30.1,20.5,25.0,14.4,56.0,0.0,0.0,0.0,['rain'],0.0,0.0,20.9,12.6,173.3,1009.9,46.6,5.2,249.1,21.5,9.0,30.0,06:20:40,1679273440,18:27:03,1679317023,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-21,1679337000,30.9,19.0,25.1,29.5,19.0,24.7,12.8,49.3,0.0,0.0,0.0,,0.0,0.0,22.3,17.6,255.7,1010.6,34.9,5.7,290.9,25.0,10.0,10.0,06:19:52,1679359792,18:27:15,1679403435,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-22,1679423400,33.1,20.0,26.8,31.4,20.0,26.1,13.0,46.7,0.0,0.0,0.0,,0.0,0.0,25.6,13.6,222.8,1010.8,30.8,5.9,278.9,24.2,9.0,10.0,06:19:05,1679446145,18:27:27,1679489847,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-23,1679509800,33.1,20.0,27.3,31.4,20.0,26.9,14.5,49.6,0.0,0.0,0.0,,0.0,0.0,21.6,16.2,306.6,1010.9,33.9,5.8,268.4,23.2,9.0,10.0,06:18:17,1679532497,18:27:39,1679576259,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-24,1679596200,33.8,21.0,27.8,33.2,21.0,28.4,18.3,59.1,0.0,0.0,0.0,,0.0,0.0,24.5,14.8,111.3,1011.4,45.1,5.6,244.5,20.9,9.0,10.0,06:17:29,1679618849,18:27:50,1679662670,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-25,1679682600,33.0,22.5,27.7,34.6,22.5,28.6,19.8,63.9,0.0,0.0,0.0,,0.0,0.0,27.0,16.8,118.7,1012.4,50.9,5.2,234.4,20.1,9.0,10.0,06:16:42,1679705202,18:28:02,1679749082,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-26,1679769000,33.1,21.0,27.4,33.5,21.0,28.0,18.8,62.0,1.0,100.0,4.17,['rain'],0.0,0.0,29.5,13.5,131.8,1011.7,42.0,5.6,237.4,20.5,9.0,30.0,06:15:54,1679791554,18:28:14,1679835494,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-27,1679855400,35.0,22.0,28.6,33.4,22.0,28.2,15.3,49.9,0.0,0.0,0.0,,0.0,0.0,29.5,11.9,282.1,1011.2,26.3,5.8,298.4,25.9,10.0,10.0,06:15:06,1679877906,18:28:25,1679921905,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-28,1679941800,35.8,22.5,29.1,34.9,22.5,29.7,18.0,56.5,0.0,0.0,0.0,,0.0,0.0,28.1,18.5,141.0,1011.0,34.6,5.6,283.8,24.6,9.0,30.0,06:14:18,1679964258,18:28:37,1680008317,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-29,1680028200,35.9,22.0,29.2,36.1,22.0,29.7,18.5,57.9,0.0,0.0,0.0,,0.0,0.0,32.0,17.6,140.5,1011.9,35.9,5.4,266.8,23.1,9.0,30.0,06:13:31,1680050611,18:28:48,1680094728,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-30,1680114600,36.9,23.0,29.8,34.9,23.0,29.4,15.2,47.6,0.0,0.0,0.0,,0.0,0.0,28.8,14.8,174.6,1010.8,31.9,6.1,306.3,26.3,10.0,10.0,06:12:43,1680136963,18:28:59,1680181139,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-03-31,1680201000,34.5,22.0,28.8,33.2,22.0,28.4,15.4,48.0,0.0,0.0,0.0,,0.0,0.0,26.3,18.5,258.7,1010.3,29.5,6.4,253.7,21.9,9.0,10.0,06:11:56,1680223316,18:29:11,1680267551,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-01,1680287400,33.6,22.0,28.4,33.1,22.0,28.3,16.1,50.4,0.0,0.0,0.0,,0.0,0.0,29.9,19.4,328.5,1010.9,35.2,5.8,271.1,23.4,9.0,10.0,06:11:09,1680309669,18:29:22,1680353962,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-02,1680373800,34.1,21.0,28.7,32.8,21.0,28.8,17.0,53.6,0.0,0.0,0.0,,0.0,0.0,23.8,15.7,86.5,1010.7,45.4,5.8,250.6,21.5,8.0,30.0,06:10:22,1680396022,18:29:34,1680440374,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-03,1680460200,35.8,23.0,29.4,34.9,23.0,29.7,17.9,54.1,0.0,0.0,0.0,,0.0,0.0,35.3,16.6,135.0,1010.4,38.0,5.8,263.6,22.8,9.0,30.0,06:09:35,1680482375,18:29:46,1680526786,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-04,1680546600,36.3,23.0,29.5,35.1,23.0,29.5,16.3,49.8,0.0,0.0,0.0,,0.0,0.0,37.1,16.6,141.3,1011.3,33.6,6.1,263.7,22.8,8.0,10.0,06:08:48,1680568728,18:29:57,1680613197,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-05,1680633000,35.1,23.0,28.8,35.1,23.0,29.1,18.4,56.9,0.6,100.0,4.17,['rain'],0.0,0.0,24.8,16.6,124.9,1011.4,48.5,5.5,256.6,22.2,8.0,30.0,06:08:02,1680655082,18:30:09,1680699609,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-06,1680719400,34.0,23.9,27.5,37.3,23.9,28.5,21.3,70.8,18.0,100.0,4.17,['rain'],0.0,0.0,27.0,12.1,116.9,1012.3,65.9,4.7,245.2,21.1,9.0,30.0,06:07:16,1680741436,18:30:21,1680786021,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-07,1680805800,32.2,22.0,28.0,33.3,22.0,28.7,18.9,59.5,0.0,0.0,0.0,,0.0,0.0,29.9,16.6,98.8,1014.2,46.0,5.7,222.3,19.2,8.0,10.0,06:06:30,1680827790,18:30:33,1680872433,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-08,1680892200,33.0,23.5,28.3,32.5,23.5,28.1,16.2,50.1,0.0,0.0,0.0,,0.0,0.0,32.4,17.3,72.2,1016.5,24.4,6.2,278.8,24.0,10.0,10.0,06:05:44,1680914144,18:30:45,1680958845,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-09,1680978600,34.9,22.5,29.4,33.0,22.5,28.6,13.7,43.3,0.0,0.0,0.0,,0.0,0.0,26.6,15.7,110.5,1016.6,21.3,6.1,272.5,23.6,9.0,10.0,06:04:59,1681000499,18:30:57,1681045257,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-10,1681065000,35.1,22.5,29.3,33.1,22.5,28.4,11.8,37.0,0.0,0.0,0.0,,0.0,0.0,31.0,15.1,105.0,1015.1,8.5,6.5,304.7,26.2,10.0,10.0,06:04:14,1681086854,18:31:10,1681131670,0.65,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-11,1681151400,36.9,22.9,31.0,35.2,22.9,30.3,13.0,36.0,0.0,0.0,0.0,,0.0,0.0,27.7,11.5,115.8,1013.0,8.0,13.3,296.8,25.4,10.0,10.0,06:03:29,1681173209,18:31:22,1681218082,0.68,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-12,1681237800,38.4,24.1,31.4,37.5,24.1,31.3,15.2,39.2,0.1,100.0,4.17,['rain'],0.0,0.0,23.0,9.0,142.6,1010.8,19.8,18.9,282.2,24.3,9.0,10.0,06:02:45,1681259565,18:31:35,1681304495,0.72,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['43083099999', 'remote', '43128099999']",obs,Hyderabad
2023-04-13,1681324200,38.0,26.6,31.2,37.6,26.6,31.4,16.1,42.5,0.0,0.0,0.0,['rain'],0.0,0.0,46.4,19.5,188.2,1011.6,33.9,13.1,274.1,23.6,9.0,10.0,06:02:02,1681345922,18:31:48,1681390908,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-14,1681410600,37.1,22.7,30.3,38.6,22.7,31.2,18.0,50.1,21.0,100.0,8.33,['rain'],0.0,0.0,40.7,21.9,283.0,1012.4,75.7,6.4,271.2,23.2,9.0,10.0,06:01:18,1681432278,18:32:01,1681477321,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-04-15,1681497000,35.9,23.7,29.6,35.9,23.7,29.7,16.3,46.3,0.0,0.0,0.0,,0.0,0.0,39.2,20.5,334.7,1011.3,78.0,17.7,259.3,22.3,10.0,10.0,06:00:36,1681518636,18:32:15,1681563735,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', 'remote', '43128099999']",obs,Hyderabad
2023-04-16,1681583400,37.2,23.4,30.8,37.2,23.4,31.0,16.6,44.9,0.0,0.0,0.0,,0.0,0.0,22.0,13.0,349.3,1009.1,28.5,16.1,267.5,22.9,9.0,10.0,05:59:53,1681604993,18:32:28,1681650148,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-17,1681669800,37.7,24.9,31.4,37.4,24.9,31.6,16.1,42.6,1.0,100.0,4.17,['rain'],0.0,0.0,23.0,18.4,329.8,1009.6,42.8,12.8,284.2,24.6,9.0,10.0,05:59:11,1681691351,18:32:42,1681736562,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-18,1681756200,38.9,23.9,31.8,37.4,23.9,30.9,12.7,34.4,0.0,0.0,0.0,,0.0,0.0,28.1,16.6,146.3,1010.6,22.1,13.3,294.7,25.5,10.0,10.0,05:58:30,1681777710,18:32:56,1681822976,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-19,1681842600,38.3,25.0,32.1,36.6,25.0,31.3,13.1,34.2,0.0,0.0,0.0,,0.0,0.0,30.2,11.2,90.4,1009.3,12.4,10.8,286.0,24.7,10.0,10.0,05:57:49,1681864069,18:33:10,1681909390,0.97,Clear,Clear conditions throughout the day.,clear-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-20,1681929000,37.2,26.0,31.7,37.1,26.0,31.6,15.0,37.2,0.0,0.0,0.0,,0.0,0.0,27.0,19.9,93.3,1007.5,25.1,6.7,282.7,24.3,9.0,10.0,05:57:09,1681950429,18:33:24,1681995804,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-21,1682015400,35.1,22.0,29.0,35.3,22.0,29.0,15.9,46.7,0.0,0.0,0.0,,0.0,0.0,38.9,18.4,73.6,1007.9,35.8,9.4,294.6,25.5,10.0,10.0,05:56:30,1682036790,18:33:39,1682082219,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-22,1682101800,36.0,22.0,28.8,36.5,22.0,29.2,17.5,53.7,1.0,100.0,4.17,['rain'],0.0,0.0,35.3,21.4,163.5,1008.1,53.5,5.4,276.2,23.9,10.0,10.0,05:55:51,1682123151,18:33:54,1682168634,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOHY', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-23,1682188200,36.8,23.5,29.1,37.0,23.5,29.4,17.6,55.1,0.0,0.0,0.0,,0.0,0.0,37.1,22.3,140.4,1007.9,39.6,6.3,292.9,25.3,10.0,60.0,05:55:12,1682209512,18:34:09,1682255049,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-04-24,1682274600,34.9,23.7,29.1,36.9,23.7,29.9,19.9,61.1,0.0,0.0,0.0,,0.0,0.0,37.1,25.0,117.9,1009.3,54.2,10.5,253.3,22.0,9.0,30.0,05:54:35,1682295875,18:34:25,1682341465,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-25,1682361000,35.8,21.0,27.8,37.9,21.0,28.6,19.7,65.3,23.0,100.0,8.33,['rain'],0.0,0.0,46.4,23.6,133.6,1011.6,59.6,5.2,260.5,22.5,9.0,60.0,05:53:58,1682382238,18:34:41,1682427881,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', '43128099999', 'VOHS']",obs,Hyderabad
2023-04-26,1682447400,32.9,21.0,26.6,35.2,21.0,27.5,19.6,68.5,8.1,100.0,8.33,['rain'],0.0,0.0,40.7,22.3,136.0,1011.9,57.0,4.9,284.0,24.7,9.0,30.0,05:53:21,1682468601,18:34:57,1682514297,0.2,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-27,1682533800,31.3,23.0,27.8,33.2,23.0,28.9,19.6,61.9,0.0,0.0,0.0,['rain'],0.0,0.0,28.8,16.6,95.3,1011.8,39.2,5.7,253.1,22.1,8.0,30.0,05:52:46,1682554966,18:35:13,1682600713,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-28,1682620200,33.3,24.0,28.1,34.2,24.0,29.2,20.4,64.3,2.0,100.0,8.33,['rain'],0.0,0.0,27.4,13.9,74.0,1012.0,63.4,7.8,254.8,22.2,9.0,10.0,05:52:11,1682641331,18:35:29,1682687129,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-04-29,1682706600,31.9,20.0,26.2,32.9,20.0,26.8,20.0,70.4,57.0,100.0,4.17,['rain'],0.0,0.0,27.7,14.8,100.7,1011.9,57.3,5.3,264.7,22.7,9.0,10.0,05:51:36,1682727696,18:35:46,1682773546,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-04-30,1682793000,31.1,20.0,26.1,34.2,20.0,27.1,20.9,73.9,34.0,100.0,4.17,['rain'],0.0,0.0,46.4,25.9,146.8,1009.5,57.1,8.1,232.1,20.1,8.0,10.0,05:51:03,1682814063,18:36:03,1682859963,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-01,1682879400,29.3,21.0,24.1,31.5,21.0,24.5,20.7,82.4,33.0,100.0,8.33,['rain'],0.0,0.0,37.1,23.3,106.0,1010.2,67.3,4.9,209.4,18.2,6.0,10.0,05:50:30,1682900430,18:36:21,1682946381,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-05-02,1682965800,30.1,22.0,25.5,32.7,22.0,26.2,21.3,78.9,8.2,100.0,16.67,['rain'],0.0,0.0,38.2,22.3,135.6,1010.7,65.9,6.0,213.9,18.4,9.0,10.0,05:49:59,1682986799,18:36:38,1683032798,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-03,1683052200,32.0,22.0,26.2,34.2,22.0,27.3,21.3,76.1,0.1,100.0,4.17,['rain'],0.0,0.0,30.6,18.4,135.1,1011.4,61.3,5.7,227.2,19.6,8.0,10.0,05:49:27,1683073167,18:36:56,1683119216,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-05-04,1683138600,32.2,22.0,26.8,36.2,22.0,28.2,21.3,73.5,3.0,100.0,4.17,['rain'],0.0,0.0,24.1,18.4,121.3,1010.7,54.4,7.7,242.9,20.9,9.0,10.0,05:48:57,1683159537,18:37:14,1683205634,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-05,1683225000,32.5,24.0,27.4,37.8,24.0,28.8,21.6,71.4,2.6,100.0,20.83,['rain'],0.0,0.0,18.0,18.4,166.3,1009.9,82.6,5.4,230.5,19.9,8.0,10.0,05:48:28,1683245908,18:37:33,1683292053,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-05-06,1683311400,33.5,23.0,27.4,38.7,23.0,29.4,21.8,72.4,0.4,100.0,8.33,['rain'],0.0,0.0,21.2,16.6,114.9,1009.1,62.6,6.1,250.3,21.7,9.0,10.0,05:47:59,1683332279,18:37:51,1683378471,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-07,1683397800,33.4,24.0,28.6,37.0,24.0,30.7,21.4,66.4,0.3,100.0,8.33,['rain'],0.0,0.0,25.6,14.8,275.3,1009.0,68.0,5.7,223.2,19.4,9.0,10.0,05:47:32,1683418652,18:38:10,1683464890,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-08,1683484200,35.8,25.0,30.1,38.7,25.0,32.5,21.2,60.6,1.5,100.0,4.17,['rain'],0.0,0.0,25.2,19.4,175.2,1008.5,54.9,7.3,267.9,23.2,9.0,30.0,05:47:05,1683505025,18:38:30,1683551310,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-09,1683570600,35.4,25.0,29.6,39.0,25.0,32.1,21.5,62.9,0.3,100.0,4.17,['rain'],0.0,0.0,27.7,17.6,274.0,1009.5,62.0,5.7,262.6,22.6,9.0,30.0,05:46:39,1683591399,18:38:49,1683637729,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOHY', '43083099999', '43128599999', 'VOHS', '43128099999']",obs,Hyderabad
2023-05-10,1683657000,36.2,26.0,30.4,42.4,26.0,34.0,22.6,64.4,2.4,100.0,4.17,['rain'],0.0,0.0,26.3,18.4,290.8,1007.7,66.8,11.2,233.5,20.0,9.0,10.0,05:46:14,1683677774,18:39:09,1683724149,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-11,1683743400,35.4,26.0,30.6,39.2,26.0,32.7,20.2,56.2,0.0,0.0,0.0,,0.0,0.0,33.5,12.1,163.6,1009.5,49.8,6.5,265.2,23.0,9.0,75.0,05:45:50,1683764150,18:39:29,1683810569,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43128599999', 'remote', 'VOHS', '43128099999']",obs,Hyderabad
2023-05-12,1683829800,38.4,24.5,30.8,38.7,24.5,31.6,18.4,51.0,0.0,0.0,0.0,,0.0,0.0,29.2,11.5,294.2,1007.4,51.0,12.8,305.1,26.3,10.0,10.0,05:45:26,1683850526,18:39:49,1683896989,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43083099999', '43128599999', 'VOHS', '43128099999', 'remote']",obs,Hyderabad
2023-05-13,1683916200,39.2,25.5,31.8,38.8,25.5,32.2,16.3,43.1,0.0,0.0,0.0,,0.0,0.0,38.9,19.4,285.4,1006.7,71.0,13.7,310.2,26.8,10.0,10.0,05:45:04,1683936904,18:40:09,1683983409,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
2023-05-14,1684002600,38.6,26.0,31.7,38.9,26.0,31.9,16.3,42.6,0.0,0.0,0.0,,0.0,0.0,46.1,27.7,288.1,1005.4,20.6,14.2,313.2,27.1,10.0,10.0,05:44:43,1684023283,18:40:30,1684069830,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOHY', '43083099999', '43128599999', 'remote', '43128099999', 'VOHS']",obs,Hyderabad
